,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
123,48,124,DNA,BTS,34715,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,15,49,5SE57ljOIUJ1ybL9U6CuBH,0.598,0.775,0.022,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,223123,5SE57ljOIUJ1ybL9U6CuBH,0.0,1,0.0677,-4.035,0,0.0545,129.819,4,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,audio_features,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,0.687,"['k-pop', 'k-pop boy group']"
127,49,128,Your eyes tell,BTS,33893,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,15,50,3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,0.279,https://api.spotify.com/v1/audio-analysis/3TZ7NHkMT82AhwuYsd00Hz,245147,3TZ7NHkMT82AhwuYsd00Hz,0.0,9,0.0654,-6.433,0,0.029,139.923,4,https://api.spotify.com/v1/tracks/3TZ7NHkMT82AhwuYsd00Hz,audio_features,spotify:track:3TZ7NHkMT82AhwuYsd00Hz,0.258,"['k-pop', 'k-pop boy group']"
146,50,147,Telepathy,BTS,31379,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,15,51,2FVpOsjT1iquZ3SpCjZ9Ne,0.787,0.669,0.00782,https://api.spotify.com/v1/audio-analysis/2FVpOsjT1iquZ3SpCjZ9Ne,202313,2FVpOsjT1iquZ3SpCjZ9Ne,0.0,5,0.123,-4.333,0,0.0428,104.994,4,https://api.spotify.com/v1/tracks/2FVpOsjT1iquZ3SpCjZ9Ne,audio_features,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,0.57,"['k-pop', 'k-pop boy group']"
147,51,148,Euphoria,BTS,31181,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0,15,52,3p6hnejEQYXkiTO1lAzVc0,0.637,0.799,0.394,https://api.spotify.com/v1/audio-analysis/3p6hnejEQYXkiTO1lAzVc0,228615,3p6hnejEQYXkiTO1lAzVc0,0.0,2,0.0921,-4.519,1,0.0338,104.995,4,https://api.spotify.com/v1/tracks/3p6hnejEQYXkiTO1lAzVc0,audio_features,spotify:track:3p6hnejEQYXkiTO1lAzVc0,0.562,"['k-pop', 'k-pop boy group']"
168,52,169,FAKE LOVE,BTS,27226,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,15,53,3aW0ds4A4tSQDIp75FqWTo,0.557,0.719,0.00267,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,242334,3aW0ds4A4tSQDIp75FqWTo,0.0,2,0.306,-4.515,0,0.0372,77.501,4,https://api.spotify.com/v1/tracks/3aW0ds4A4tSQDIp75FqWTo,audio_features,spotify:track:3aW0ds4A4tSQDIp75FqWTo,0.344,"['k-pop', 'k-pop boy group']"
172,53,173,Blue & Grey,BTS,26724,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,15,54,0n2moJpAEWHwaPYYjkzMDl,0.547,0.605,0.42,https://api.spotify.com/v1/audio-analysis/0n2moJpAEWHwaPYYjkzMDl,254950,0n2moJpAEWHwaPYYjkzMDl,0.0,8,0.125,-6.755,1,0.0415,121.953,4,https://api.spotify.com/v1/tracks/0n2moJpAEWHwaPYYjkzMDl,audio_features,spotify:track:0n2moJpAEWHwaPYYjkzMDl,0.364,"['k-pop', 'k-pop boy group']"
175,54,176,IDOL,BTS,26646,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,15,55,2AIWoHr9DF6y4KALCBKWQS,0.734,0.855,0.00481,https://api.spotify.com/v1/audio-analysis/2AIWoHr9DF6y4KALCBKWQS,222732,2AIWoHr9DF6y4KALCBKWQS,0.0,9,0.123,-3.211,1,0.118,126.035,4,https://api.spotify.com/v1/tracks/2AIWoHr9DF6y4KALCBKWQS,audio_features,spotify:track:2AIWoHr9DF6y4KALCBKWQS,0.422,"['k-pop', 'k-pop boy group']"
8,55,9,勿忘,Awesome City Club,181234,https://open.spotify.com/track/0XZyF9lv6diMt4bxThOL0h,1,56,0XZyF9lv6diMt4bxThOL0h,0.448,0.447,0.234,https://api.spotify.com/v1/audio-analysis/0XZyF9lv6diMt4bxThOL0h,251533,0XZyF9lv6diMt4bxThOL0h,0.0,6,0.382,-7.161,0,0.045,78.861,4,https://api.spotify.com/v1/tracks/0XZyF9lv6diMt4bxThOL0h,audio_features,spotify:track:0XZyF9lv6diMt4bxThOL0h,0.299,"['city pop', 'j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock', 'japanese r&b']"
20,56,21,Kaikai Kitan,Eve,127261,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,1,57,6y4GYuZszeXNOXuBFsJlos,0.584,0.911,0.0119,https://api.spotify.com/v1/audio-analysis/6y4GYuZszeXNOXuBFsJlos,221426,6y4GYuZszeXNOXuBFsJlos,0.0,5,0.119,-3.515,0,0.09,92.502,4,https://api.spotify.com/v1/tracks/6y4GYuZszeXNOXuBFsJlos,audio_features,spotify:track:6y4GYuZszeXNOXuBFsJlos,0.606,"['anime', 'anime rock']"
24,57,25,魔法の絨毯,Takaya Kawasaki,124666,https://open.spotify.com/track/37IPQgBkvbmH9JR5mlY6a8,1,58,37IPQgBkvbmH9JR5mlY6a8,0.599,0.309,0.774,https://api.spotify.com/v1/audio-analysis/37IPQgBkvbmH9JR5mlY6a8,212018,37IPQgBkvbmH9JR5mlY6a8,0.0,10,0.122,-6.292,0,0.0507,72.285,4,https://api.spotify.com/v1/tracks/37IPQgBkvbmH9JR5mlY6a8,audio_features,spotify:track:37IPQgBkvbmH9JR5mlY6a8,0.584,"['j-pop', 'japanese teen pop']"
70,58,71,優しい彗星,YOASOBI,51509,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c,10,59,19fhOFi6pNGeZe5uiFlm7c,0.715,0.722,0.197,https://api.spotify.com/v1/audio-analysis/19fhOFi6pNGeZe5uiFlm7c,215333,19fhOFi6pNGeZe5uiFlm7c,0.0,5,0.114,-4.62,1,0.0348,89.995,4,https://api.spotify.com/v1/tracks/19fhOFi6pNGeZe5uiFlm7c,audio_features,spotify:track:19fhOFi6pNGeZe5uiFlm7c,0.522,"['j-pop', 'japanese teen pop']"
71,59,72,あの夢をなぞって,YOASOBI,51145,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,10,60,5ptl2PXkiSth54HCuGO7vN,0.534,0.794,0.334,https://api.spotify.com/v1/audio-analysis/5ptl2PXkiSth54HCuGO7vN,240747,5ptl2PXkiSth54HCuGO7vN,0.00093,8,0.159,-3.738,1,0.0402,179.976,4,https://api.spotify.com/v1/tracks/5ptl2PXkiSth54HCuGO7vN,audio_features,spotify:track:5ptl2PXkiSth54HCuGO7vN,0.711,"['j-pop', 'japanese teen pop']"
96,60,97,Universe,Official HIGE DANdism,39482,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN,10,61,6KLaKHxwJE3CZECVJLH4cN,0.493,0.907,0.227,https://api.spotify.com/v1/audio-analysis/6KLaKHxwJE3CZECVJLH4cN,286099,6KLaKHxwJE3CZECVJLH4cN,1.7e-05,1,0.136,-4.911,1,0.19,185.959,4,https://api.spotify.com/v1/tracks/6KLaKHxwJE3CZECVJLH4cN,audio_features,spotify:track:6KLaKHxwJE3CZECVJLH4cN,0.596,"['anime', 'anime rock', 'j-pop']"
114,61,115,Shukumei,Official HIGE DANdism,35618,https://open.spotify.com/track/0XaHPBAzPAC5ubwcRBqc1p,10,62,0XaHPBAzPAC5ubwcRBqc1p,0.547,0.577,0.0152,https://api.spotify.com/v1/audio-analysis/0XaHPBAzPAC5ubwcRBqc1p,280856,0XaHPBAzPAC5ubwcRBqc1p,0.0,5,0.109,-6.087,1,0.0336,164.032,4,https://api.spotify.com/v1/tracks/0XaHPBAzPAC5ubwcRBqc1p,audio_features,spotify:track:0XaHPBAzPAC5ubwcRBqc1p,0.494,"['anime', 'anime rock', 'j-pop']"
115,62,116,ノーダウト,Official HIGE DANdism,35477,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,10,63,5DMEvbg3gUmiR5HIBWdveV,0.574,0.936,0.0585,https://api.spotify.com/v1/audio-analysis/5DMEvbg3gUmiR5HIBWdveV,202395,5DMEvbg3gUmiR5HIBWdveV,0.0,2,0.336,-3.185,1,0.0701,149.954,4,https://api.spotify.com/v1/tracks/5DMEvbg3gUmiR5HIBWdveV,audio_features,spotify:track:5DMEvbg3gUmiR5HIBWdveV,0.792,"['anime', 'anime rock', 'j-pop']"
126,63,127,Laughter,Official HIGE DANdism,34225,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,10,64,1SdwlHsv8bWHbAlIw5Jfgo,0.396,0.801,0.023,https://api.spotify.com/v1/audio-analysis/1SdwlHsv8bWHbAlIw5Jfgo,350300,1SdwlHsv8bWHbAlIw5Jfgo,0.0,4,0.138,-4.673,1,0.035,159.769,4,https://api.spotify.com/v1/tracks/1SdwlHsv8bWHbAlIw5Jfgo,audio_features,spotify:track:1SdwlHsv8bWHbAlIw5Jfgo,0.366,"['anime', 'anime rock', 'j-pop']"
135,64,136,Yesterday,Official HIGE DANdism,32707,https://open.spotify.com/track/1kMlcLyljkrShV0LSdSGBz,10,65,1kMlcLyljkrShV0LSdSGBz,0.541,0.8,0.0442,https://api.spotify.com/v1/audio-analysis/1kMlcLyljkrShV0LSdSGBz,299164,1kMlcLyljkrShV0LSdSGBz,0.0,6,0.398,-3.687,1,0.0382,129.939,4,https://api.spotify.com/v1/tracks/1kMlcLyljkrShV0LSdSGBz,audio_features,spotify:track:1kMlcLyljkrShV0LSdSGBz,0.56,"['anime', 'anime rock', 'j-pop']"
182,65,183,パラボラ,Official HIGE DANdism,26350,https://open.spotify.com/track/51JOzfozDdPMKxyEccRltg,10,66,51JOzfozDdPMKxyEccRltg,0.564,0.765,0.00175,https://api.spotify.com/v1/audio-analysis/51JOzfozDdPMKxyEccRltg,301060,51JOzfozDdPMKxyEccRltg,0.0,0,0.332,-5.484,0,0.0328,124.013,4,https://api.spotify.com/v1/tracks/51JOzfozDdPMKxyEccRltg,audio_features,spotify:track:51JOzfozDdPMKxyEccRltg,0.353,"['anime', 'anime rock', 'j-pop']"
58,66,59,ゆめうつつ,Kenshi Yonezu,62418,https://open.spotify.com/track/3LiCxI36JZmzUxlS8KAeW2,8,67,3LiCxI36JZmzUxlS8KAeW2,0.656,0.655,0.134,https://api.spotify.com/v1/audio-analysis/3LiCxI36JZmzUxlS8KAeW2,304693,3LiCxI36JZmzUxlS8KAeW2,0.0,5,0.11,-7.333,1,0.073,92.051,4,https://api.spotify.com/v1/tracks/3LiCxI36JZmzUxlS8KAeW2,audio_features,spotify:track:3LiCxI36JZmzUxlS8KAeW2,0.53,"['anime', 'j-pop']"
61,67,62,死神,Kenshi Yonezu,58576,https://open.spotify.com/track/3tw4Jysd48kMcKsdnGYLee,8,68,3tw4Jysd48kMcKsdnGYLee,0.807,0.653,0.0349,https://api.spotify.com/v1/audio-analysis/3tw4Jysd48kMcKsdnGYLee,180760,3tw4Jysd48kMcKsdnGYLee,9.08e-06,2,0.111,-6.308,1,0.0443,119.019,4,https://api.spotify.com/v1/tracks/3tw4Jysd48kMcKsdnGYLee,audio_features,spotify:track:3tw4Jysd48kMcKsdnGYLee,0.939,"['anime', 'j-pop']"
68,68,69,Lemon,Kenshi Yonezu,52279,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,8,69,04TshWXkhV1qkqHzf31Hn6,0.525,0.646,0.304,https://api.spotify.com/v1/audio-analysis/04TshWXkhV1qkqHzf31Hn6,255827,04TshWXkhV1qkqHzf31Hn6,0.0,11,0.297,-4.963,1,0.0268,86.957,4,https://api.spotify.com/v1/tracks/04TshWXkhV1qkqHzf31Hn6,audio_features,spotify:track:04TshWXkhV1qkqHzf31Hn6,0.373,"['anime', 'j-pop']"
148,69,149,馬と鹿,Kenshi Yonezu,31116,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,8,70,0iniTNHwqBiP4UDE1dgUpD,0.643,0.447,0.0978,https://api.spotify.com/v1/audio-analysis/0iniTNHwqBiP4UDE1dgUpD,265333,0iniTNHwqBiP4UDE1dgUpD,0.0,3,0.286,-6.411,1,0.0256,91.019,4,https://api.spotify.com/v1/tracks/0iniTNHwqBiP4UDE1dgUpD,audio_features,spotify:track:0iniTNHwqBiP4UDE1dgUpD,0.676,"['anime', 'j-pop']"
153,70,154,ピースサイン,Kenshi Yonezu,30330,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,8,71,364JzOajs76bJymjHm3sVY,0.593,0.935,0.00221,https://api.spotify.com/v1/audio-analysis/364JzOajs76bJymjHm3sVY,238533,364JzOajs76bJymjHm3sVY,0.0,10,0.315,-3.853,0,0.0684,100.003,4,https://api.spotify.com/v1/tracks/364JzOajs76bJymjHm3sVY,audio_features,spotify:track:364JzOajs76bJymjHm3sVY,0.618,"['anime', 'j-pop']"
161,71,162,アイネクライネ,Kenshi Yonezu,29422,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,8,72,45YBVp6zMwQZRbUDcPzmMB,0.471,0.868,0.0384,https://api.spotify.com/v1/audio-analysis/45YBVp6zMwQZRbUDcPzmMB,288013,45YBVp6zMwQZRbUDcPzmMB,0.0,1,0.297,-2.291,1,0.0295,173.969,4,https://api.spotify.com/v1/tracks/45YBVp6zMwQZRbUDcPzmMB,audio_features,spotify:track:45YBVp6zMwQZRbUDcPzmMB,0.811,"['anime', 'j-pop']"
75,72,76,怪獣の花唄,Vaundy,49198,https://open.spotify.com/track/4W29WmnGN1FlufURaBt8yw,7,73,4W29WmnGN1FlufURaBt8yw,0.425,0.939,0.00361,https://api.spotify.com/v1/audio-analysis/4W29WmnGN1FlufURaBt8yw,224806,4W29WmnGN1FlufURaBt8yw,0.0,2,0.331,-3.498,1,0.054,150.015,4,https://api.spotify.com/v1/tracks/4W29WmnGN1FlufURaBt8yw,audio_features,spotify:track:4W29WmnGN1FlufURaBt8yw,0.638,"['j-pop', 'japanese soul']"
80,73,81,世界の秘密,Vaundy,47246,https://open.spotify.com/track/2T7ZvJAtL7xK04ww5rbmvo,7,74,2T7ZvJAtL7xK04ww5rbmvo,0.683,0.53,0.142,https://api.spotify.com/v1/audio-analysis/2T7ZvJAtL7xK04ww5rbmvo,221250,2T7ZvJAtL7xK04ww5rbmvo,0.0,6,0.0978,-6.749,0,0.0614,159.969,4,https://api.spotify.com/v1/tracks/2T7ZvJAtL7xK04ww5rbmvo,audio_features,spotify:track:2T7ZvJAtL7xK04ww5rbmvo,0.823,"['j-pop', 'japanese soul']"
106,74,107,benefits,Vaundy,37044,https://open.spotify.com/track/3kbJ7RL0v0Qm6GQ9hbac3i,7,75,3kbJ7RL0v0Qm6GQ9hbac3i,0.479,0.487,0.0565,https://api.spotify.com/v1/audio-analysis/3kbJ7RL0v0Qm6GQ9hbac3i,246000,3kbJ7RL0v0Qm6GQ9hbac3i,0.000116,0,0.0782,-9.181,1,0.0335,179.943,4,https://api.spotify.com/v1/tracks/3kbJ7RL0v0Qm6GQ9hbac3i,audio_features,spotify:track:3kbJ7RL0v0Qm6GQ9hbac3i,0.52,"['j-pop', 'japanese soul']"
160,75,161,東京フラッシュ,Vaundy,29442,https://open.spotify.com/track/0jPZf5231RdBUMLFG1HqXi,7,76,0jPZf5231RdBUMLFG1HqXi,0.628,0.634,0.00255,https://api.spotify.com/v1/audio-analysis/0jPZf5231RdBUMLFG1HqXi,258859,0jPZf5231RdBUMLFG1HqXi,7.24e-06,2,0.0456,-5.508,1,0.0322,97.99,4,https://api.spotify.com/v1/tracks/0jPZf5231RdBUMLFG1HqXi,audio_features,spotify:track:0jPZf5231RdBUMLFG1HqXi,0.606,"['j-pop', 'japanese soul']"
163,76,164,しわあわせ,Vaundy,29077,https://open.spotify.com/track/3hrxTCRmw5mjaTMQhlryIc,7,77,3hrxTCRmw5mjaTMQhlryIc,0.494,0.613,0.00484,https://api.spotify.com/v1/audio-analysis/3hrxTCRmw5mjaTMQhlryIc,278250,3hrxTCRmw5mjaTMQhlryIc,0.0,5,0.115,-6.813,1,0.0633,159.993,4,https://api.spotify.com/v1/tracks/3hrxTCRmw5mjaTMQhlryIc,audio_features,spotify:track:3hrxTCRmw5mjaTMQhlryIc,0.385,"['j-pop', 'japanese soul']"
54,77,55,愛を知るまでは,Aimyon,65184,https://open.spotify.com/track/5gh0y6ZmuppQvoPbAGkeE2,6,78,5gh0y6ZmuppQvoPbAGkeE2,0.564,0.634,0.0531,https://api.spotify.com/v1/audio-analysis/5gh0y6ZmuppQvoPbAGkeE2,276253,5gh0y6ZmuppQvoPbAGkeE2,3.1e-06,11,0.128,-4.13,1,0.0279,110.073,4,https://api.spotify.com/v1/tracks/5gh0y6ZmuppQvoPbAGkeE2,audio_features,spotify:track:5gh0y6ZmuppQvoPbAGkeE2,0.683,"['j-acoustic', 'j-pop']"
55,78,56,Buddy,HIRAIDAI,63972,https://open.spotify.com/track/7xfPyBgb9om8iUooItxHl8,6,79,7xfPyBgb9om8iUooItxHl8,0.786,0.482,0.156,https://api.spotify.com/v1/audio-analysis/7xfPyBgb9om8iUooItxHl8,174233,7xfPyBgb9om8iUooItxHl8,0.0,6,0.34,-6.82,1,0.0477,89.992,4,https://api.spotify.com/v1/tracks/7xfPyBgb9om8iUooItxHl8,audio_features,spotify:track:7xfPyBgb9om8iUooItxHl8,0.617,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
66,79,67,マリーゴールド,Aimyon,53154,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,6,80,2cKiHG16JBiqHdi7Llq0r7,0.545,0.745,0.0452,https://api.spotify.com/v1/audio-analysis/2cKiHG16JBiqHdi7Llq0r7,306627,2cKiHG16JBiqHdi7Llq0r7,0.0,2,0.0907,-3.098,1,0.0286,106.094,4,https://api.spotify.com/v1/tracks/2cKiHG16JBiqHdi7Llq0r7,audio_features,spotify:track:2cKiHG16JBiqHdi7Llq0r7,0.413,"['j-acoustic', 'j-pop']"
67,80,68,題名のない今日,HIRAIDAI,52474,https://open.spotify.com/track/6skNbV22epX2yHu4O2hYSx,6,81,6skNbV22epX2yHu4O2hYSx,0.707,0.479,0.2,https://api.spotify.com/v1/audio-analysis/6skNbV22epX2yHu4O2hYSx,193709,6skNbV22epX2yHu4O2hYSx,0.0,11,0.384,-6.088,1,0.0328,87.012,4,https://api.spotify.com/v1/tracks/6skNbV22epX2yHu4O2hYSx,audio_features,spotify:track:6skNbV22epX2yHu4O2hYSx,0.633,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
87,81,88,青と夏,Mrs. GREEN APPLE,44231,https://open.spotify.com/track/5BC6kr6etk2Y9J62AyI4i3,6,82,5BC6kr6etk2Y9J62AyI4i3,0.31,0.891,0.00157,https://api.spotify.com/v1/audio-analysis/5BC6kr6etk2Y9J62AyI4i3,270027,5BC6kr6etk2Y9J62AyI4i3,0.0,4,0.284,-1.66,1,0.0469,184.886,4,https://api.spotify.com/v1/tracks/5BC6kr6etk2Y9J62AyI4i3,audio_features,spotify:track:5BC6kr6etk2Y9J62AyI4i3,0.748,"['anime rock', 'j-pop', 'j-rock']"
92,82,93,インフェルノ,Mrs. GREEN APPLE,42569,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,6,83,2vOAHp8PBBFYqvQUWSoITY,0.533,0.918,0.00894,https://api.spotify.com/v1/audio-analysis/2vOAHp8PBBFYqvQUWSoITY,211600,2vOAHp8PBBFYqvQUWSoITY,0.0,4,0.643,-2.095,1,0.0616,92.504,4,https://api.spotify.com/v1/tracks/2vOAHp8PBBFYqvQUWSoITY,audio_features,spotify:track:2vOAHp8PBBFYqvQUWSoITY,0.662,"['anime rock', 'j-pop', 'j-rock']"
107,83,108,君はロックを聴かない,Aimyon,36895,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,6,84,59eluCMn0XbOWqeWQ91FTM,0.524,0.687,0.00135,https://api.spotify.com/v1/audio-analysis/59eluCMn0XbOWqeWQ91FTM,246307,59eluCMn0XbOWqeWQ91FTM,0.0,7,0.169,-4.039,1,0.0267,99.919,4,https://api.spotify.com/v1/tracks/59eluCMn0XbOWqeWQ91FTM,audio_features,spotify:track:59eluCMn0XbOWqeWQ91FTM,0.619,"['j-acoustic', 'j-pop']"
110,84,111,Malibu Girl,HIRAIDAI,36247,https://open.spotify.com/track/5LY93ijs9nVgGsJfGfrWFn,6,85,5LY93ijs9nVgGsJfGfrWFn,0.722,0.822,0.0272,https://api.spotify.com/v1/audio-analysis/5LY93ijs9nVgGsJfGfrWFn,155268,5LY93ijs9nVgGsJfGfrWFn,0.0,6,0.302,-5.58,0,0.0531,85.003,4,https://api.spotify.com/v1/tracks/5LY93ijs9nVgGsJfGfrWFn,audio_features,spotify:track:5LY93ijs9nVgGsJfGfrWFn,0.485,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
118,85,119,僕のこと,Mrs. GREEN APPLE,35091,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,6,86,0tnhoHUrHfcLi9hPknUFZ4,0.439,0.708,0.0129,https://api.spotify.com/v1/audio-analysis/0tnhoHUrHfcLi9hPknUFZ4,321307,0tnhoHUrHfcLi9hPknUFZ4,0.0,7,0.147,-3.825,1,0.0528,160.027,4,https://api.spotify.com/v1/tracks/0tnhoHUrHfcLi9hPknUFZ4,audio_features,spotify:track:0tnhoHUrHfcLi9hPknUFZ4,0.454,"['anime rock', 'j-pop', 'j-rock']"
119,86,120,HAPPY BIRTHDAY,back number,35005,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,6,87,4FMz2RFrbDGzJO7K4D0vS3,0.482,0.602,0.0702,https://api.spotify.com/v1/audio-analysis/4FMz2RFrbDGzJO7K4D0vS3,258333,4FMz2RFrbDGzJO7K4D0vS3,0.0,11,0.0677,-4.365,1,0.0303,145.988,4,https://api.spotify.com/v1/tracks/4FMz2RFrbDGzJO7K4D0vS3,audio_features,spotify:track:4FMz2RFrbDGzJO7K4D0vS3,0.535,"['j-pop', 'j-rock']"
120,87,121,ハルノヒ,Aimyon,34998,https://open.spotify.com/track/1oNeSCt0CMekCyyLo06kFs,6,88,1oNeSCt0CMekCyyLo06kFs,0.592,0.672,0.261,https://api.spotify.com/v1/audio-analysis/1oNeSCt0CMekCyyLo06kFs,326867,1oNeSCt0CMekCyyLo06kFs,0.0,9,0.109,-2.447,1,0.0294,106.948,4,https://api.spotify.com/v1/tracks/1oNeSCt0CMekCyyLo06kFs,audio_features,spotify:track:1oNeSCt0CMekCyyLo06kFs,0.523,"['j-acoustic', 'j-pop']"
121,88,122,高嶺の花子さん,back number,34944,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,6,89,2jdbZGFp8KVTuk0YxDNL4l,0.54,0.923,0.066,https://api.spotify.com/v1/audio-analysis/2jdbZGFp8KVTuk0YxDNL4l,294813,2jdbZGFp8KVTuk0YxDNL4l,0.0,9,0.124,-2.838,1,0.0623,137.977,4,https://api.spotify.com/v1/tracks/2jdbZGFp8KVTuk0YxDNL4l,audio_features,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,0.343,"['j-pop', 'j-rock']"
159,89,160,Romeo+Juliet -Love goes on-,HIRAIDAI,29723,https://open.spotify.com/track/3wYzd4dzWknPdgwNaPGQvg,6,90,3wYzd4dzWknPdgwNaPGQvg,0.607,0.605,0.0696,https://api.spotify.com/v1/audio-analysis/3wYzd4dzWknPdgwNaPGQvg,191474,3wYzd4dzWknPdgwNaPGQvg,0.0,3,0.454,-6.05,1,0.159,83.913,4,https://api.spotify.com/v1/tracks/3wYzd4dzWknPdgwNaPGQvg,audio_features,spotify:track:3wYzd4dzWknPdgwNaPGQvg,0.665,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
177,90,178,エメラルド,back number,26585,https://open.spotify.com/track/0ygrzSnhdIAcxXLb5pPeNU,6,91,0ygrzSnhdIAcxXLb5pPeNU,0.553,0.831,0.000803,https://api.spotify.com/v1/audio-analysis/0ygrzSnhdIAcxXLb5pPeNU,223240,0ygrzSnhdIAcxXLb5pPeNU,0.0,1,0.0953,-4.425,0,0.0651,130.879,4,https://api.spotify.com/v1/tracks/0ygrzSnhdIAcxXLb5pPeNU,audio_features,spotify:track:0ygrzSnhdIAcxXLb5pPeNU,0.47,"['j-pop', 'j-rock']"
178,91,179,花束,back number,26554,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,6,92,3QIAwtEEDOrv0g5NKCGrXZ,0.519,0.713,0.0178,https://api.spotify.com/v1/audio-analysis/3QIAwtEEDOrv0g5NKCGrXZ,286053,3QIAwtEEDOrv0g5NKCGrXZ,0.0,2,0.353,-3.612,1,0.0324,159.963,4,https://api.spotify.com/v1/tracks/3QIAwtEEDOrv0g5NKCGrXZ,audio_features,spotify:track:3QIAwtEEDOrv0g5NKCGrXZ,0.505,"['j-pop', 'j-rock']"
184,92,185,ロマンチシズム,Mrs. GREEN APPLE,26094,https://open.spotify.com/track/0JcI7OdALbpSFkyKoufRYs,6,93,0JcI7OdALbpSFkyKoufRYs,0.598,0.878,0.0038,https://api.spotify.com/v1/audio-analysis/0JcI7OdALbpSFkyKoufRYs,213613,0JcI7OdALbpSFkyKoufRYs,0.0,10,0.0468,-3.144,1,0.0634,125.529,4,https://api.spotify.com/v1/tracks/0JcI7OdALbpSFkyKoufRYs,audio_features,spotify:track:0JcI7OdALbpSFkyKoufRYs,0.901,"['anime rock', 'j-pop', 'j-rock']"
191,93,192,祈り花,HIRAIDAI,25385,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,6,94,5G24eB35Ucu4A8MPKLNV9B,0.413,0.706,0.202,https://api.spotify.com/v1/audio-analysis/5G24eB35Ucu4A8MPKLNV9B,263480,5G24eB35Ucu4A8MPKLNV9B,0.0,8,0.147,-2.416,1,0.0369,87.503,4,https://api.spotify.com/v1/tracks/5G24eB35Ucu4A8MPKLNV9B,audio_features,spotify:track:5G24eB35Ucu4A8MPKLNV9B,0.58,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
193,94,194,ハッピーエンド,back number,25140,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,6,95,4GqO80eGXA542oTvlYv4LS,0.378,0.654,0.0379,https://api.spotify.com/v1/audio-analysis/4GqO80eGXA542oTvlYv4LS,314280,4GqO80eGXA542oTvlYv4LS,1.93e-06,6,0.141,-3.327,0,0.0359,77.907,4,https://api.spotify.com/v1/tracks/4GqO80eGXA542oTvlYv4LS,audio_features,spotify:track:4GqO80eGXA542oTvlYv4LS,0.334,"['j-pop', 'j-rock']"
197,95,198,春愁,Mrs. GREEN APPLE,24214,https://open.spotify.com/track/5SHguvOUbyPTINNjCvRo8K,6,96,5SHguvOUbyPTINNjCvRo8K,0.724,0.444,0.0121,https://api.spotify.com/v1/audio-analysis/5SHguvOUbyPTINNjCvRo8K,183800,5SHguvOUbyPTINNjCvRo8K,0.0,10,0.123,-4.903,1,0.0412,129.962,4,https://api.spotify.com/v1/tracks/5SHguvOUbyPTINNjCvRo8K,audio_features,spotify:track:5SHguvOUbyPTINNjCvRo8K,0.739,"['anime rock', 'j-pop', 'j-rock']"
