,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
94,47,95,City Don't Love Me,Light,6211,https://open.spotify.com/track/7AZ8APzmxt0McQXnEXBq44,18,48,7AZ8APzmxt0McQXnEXBq44,0.822,0.478,0.799,https://api.spotify.com/v1/audio-analysis/7AZ8APzmxt0McQXnEXBq44,224854,7AZ8APzmxt0McQXnEXBq44,2.67e-05,9,0.121,-7.411,0,0.124,103.022,4,https://api.spotify.com/v1/tracks/7AZ8APzmxt0McQXnEXBq44,audio_features,spotify:track:7AZ8APzmxt0McQXnEXBq44,0.449,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
113,48,114,Neymar,Light,5267,https://open.spotify.com/track/2GOnF9OwX7CSCHzinCr3VY,18,49,2GOnF9OwX7CSCHzinCr3VY,0.842,0.694,0.36,https://api.spotify.com/v1/audio-analysis/2GOnF9OwX7CSCHzinCr3VY,211385,2GOnF9OwX7CSCHzinCr3VY,0.0,7,0.279,-6.556,1,0.138,130.039,4,https://api.spotify.com/v1/tracks/2GOnF9OwX7CSCHzinCr3VY,audio_features,spotify:track:2GOnF9OwX7CSCHzinCr3VY,0.407,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
66,49,67,Barcode,Rack,7784,https://open.spotify.com/track/42mmyfhNOjoLBdAYirszzB,13,50,42mmyfhNOjoLBdAYirszzB,0.531,0.795,0.0417,https://api.spotify.com/v1/audio-analysis/42mmyfhNOjoLBdAYirszzB,153231,42mmyfhNOjoLBdAYirszzB,8.98e-05,4,0.457,-7.586,0,0.319,89.911,3,https://api.spotify.com/v1/tracks/42mmyfhNOjoLBdAYirszzB,audio_features,spotify:track:42mmyfhNOjoLBdAYirszzB,0.483,"['country rap', 'redneck']"
198,50,199,Ice BOYZ,Rack,3601,https://open.spotify.com/track/3mgfECSAnvo2cADUvLjHqB,13,51,3mgfECSAnvo2cADUvLjHqB,0.647,0.909,0.0783,https://api.spotify.com/v1/audio-analysis/3mgfECSAnvo2cADUvLjHqB,151953,3mgfECSAnvo2cADUvLjHqB,1.49e-05,10,0.124,-4.219,0,0.155,169.076,4,https://api.spotify.com/v1/tracks/3mgfECSAnvo2cADUvLjHqB,audio_features,spotify:track:3mgfECSAnvo2cADUvLjHqB,0.435,"['country rap', 'redneck']"
25,51,26,MONTERO (Call Me By Your Name),Lil Nas X,18451,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,1,52,67BtfxlNbhBmCDR2L2l8qd,0.61,0.508,0.297,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,67BtfxlNbhBmCDR2L2l8qd,0.0,8,0.384,-6.682,0,0.152,178.818,4,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,audio_features,spotify:track:67BtfxlNbhBmCDR2L2l8qd,0.758,"['lgbtq+ hip hop', 'pop rap']"
38,52,39,Astronaut In The Ocean,Masked Wolf,12310,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,1,53,0BGwAKW4u8kWOhWFflZxfl,0.778,0.695,0.175,https://api.spotify.com/v1/audio-analysis/0BGwAKW4u8kWOhWFflZxfl,132780,0BGwAKW4u8kWOhWFflZxfl,0.0,4,0.15,-6.865,0,0.0913,149.996,4,https://api.spotify.com/v1/tracks/0BGwAKW4u8kWOhWFflZxfl,audio_features,spotify:track:0BGwAKW4u8kWOhWFflZxfl,0.472,['australian hip hop']
39,53,40,El Diablo,Elena Tsagrinou,12214,https://open.spotify.com/track/0DGduxy7YSuqXm272C2LM6,1,54,0DGduxy7YSuqXm272C2LM6,0.662,0.663,0.00387,https://api.spotify.com/v1/audio-analysis/0DGduxy7YSuqXm272C2LM6,181547,0DGduxy7YSuqXm272C2LM6,0.0,9,0.835,-7.782,0,0.132,113.986,4,https://api.spotify.com/v1/tracks/0DGduxy7YSuqXm272C2LM6,audio_features,spotify:track:0DGduxy7YSuqXm272C2LM6,0.616,"['eurovision', 'greek pop']"
46,54,47,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,10367,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,1,55,4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,0.0076,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4cG7HUWYHBV6R6tHn1gxrl,0.000132,2,0.303,-3.424,1,0.126,122.98,4,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,audio_features,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,0.801,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']"
60,55,61,CORALINE,Måneskin,8293,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY,10,56,7HMz8o0m7ASQ3ImFPfhWTY,0.363,0.678,0.0299,https://api.spotify.com/v1/audio-analysis/7HMz8o0m7ASQ3ImFPfhWTY,300413,7HMz8o0m7ASQ3ImFPfhWTY,0.0,2,0.324,-4.939,0,0.0995,162.124,4,https://api.spotify.com/v1/tracks/7HMz8o0m7ASQ3ImFPfhWTY,audio_features,spotify:track:7HMz8o0m7ASQ3ImFPfhWTY,0.321,"['indie rock italiano', 'italian pop']"
95,56,96,Torna a casa,Måneskin,6099,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,10,57,3590AAEoqH50z4UmhMIY85,0.425,0.638,0.426,https://api.spotify.com/v1/audio-analysis/3590AAEoqH50z4UmhMIY85,230667,3590AAEoqH50z4UmhMIY85,0.0,1,0.177,-3.184,0,0.0759,81.396,4,https://api.spotify.com/v1/tracks/3590AAEoqH50z4UmhMIY85,audio_features,spotify:track:3590AAEoqH50z4UmhMIY85,0.45,"['indie rock italiano', 'italian pop']"
118,57,119,Morirò da Re,Måneskin,5156,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV,10,58,1aX0Ki80LFzzhqxqRlqbAV,0.605,0.881,0.123,https://api.spotify.com/v1/audio-analysis/1aX0Ki80LFzzhqxqRlqbAV,157880,1aX0Ki80LFzzhqxqRlqbAV,0.0,10,0.038,-2.563,1,0.153,193.788,4,https://api.spotify.com/v1/tracks/1aX0Ki80LFzzhqxqRlqbAV,audio_features,spotify:track:1aX0Ki80LFzzhqxqRlqbAV,0.928,"['indie rock italiano', 'italian pop']"
158,58,159,VENT'ANNI,Måneskin,4240,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p,10,59,6Vfo6O3hk38vDcSpazNo3p,0.635,0.641,0.18,https://api.spotify.com/v1/audio-analysis/6Vfo6O3hk38vDcSpazNo3p,253587,6Vfo6O3hk38vDcSpazNo3p,0.0,4,0.0959,-3.674,0,0.0329,122.83,4,https://api.spotify.com/v1/tracks/6Vfo6O3hk38vDcSpazNo3p,audio_features,spotify:track:6Vfo6O3hk38vDcSpazNo3p,0.218,"['indie rock italiano', 'italian pop']"
166,59,167,FOR YOUR LOVE,Måneskin,4123,https://open.spotify.com/track/3ZeyEvTgSlKajHc0fckgZT,10,60,3ZeyEvTgSlKajHc0fckgZT,0.602,0.898,4.39e-05,https://api.spotify.com/v1/audio-analysis/3ZeyEvTgSlKajHc0fckgZT,230707,3ZeyEvTgSlKajHc0fckgZT,0.000109,2,0.356,-3.789,0,0.0364,111.036,4,https://api.spotify.com/v1/tracks/3ZeyEvTgSlKajHc0fckgZT,audio_features,spotify:track:3ZeyEvTgSlKajHc0fckgZT,0.566,"['indie rock italiano', 'italian pop']"
168,60,169,Chosen,Måneskin,4088,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF,10,61,2lDgdWIGLYuk74pDeRPgPF,0.658,0.892,0.00723,https://api.spotify.com/v1/audio-analysis/2lDgdWIGLYuk74pDeRPgPF,162013,2lDgdWIGLYuk74pDeRPgPF,0.0,6,0.0723,-2.928,0,0.036,107.944,4,https://api.spotify.com/v1/tracks/2lDgdWIGLYuk74pDeRPgPF,audio_features,spotify:track:2lDgdWIGLYuk74pDeRPgPF,0.919,"['indie rock italiano', 'italian pop']"
188,61,189,LA PAURA DEL BUIO,Måneskin,3703,https://open.spotify.com/track/2l7V3AuTxGuswKjGovaSEv,10,62,2l7V3AuTxGuswKjGovaSEv,0.376,0.846,0.00537,https://api.spotify.com/v1/audio-analysis/2l7V3AuTxGuswKjGovaSEv,209787,2l7V3AuTxGuswKjGovaSEv,8e-06,7,0.186,-4.126,1,0.0464,96.176,4,https://api.spotify.com/v1/tracks/2l7V3AuTxGuswKjGovaSEv,audio_features,spotify:track:2l7V3AuTxGuswKjGovaSEv,0.408,"['indie rock italiano', 'italian pop']"
85,62,86,deja vu,Olivia Rodrigo,6776,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,8,63,6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,0.584,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,6HU7h9RYOaPRFeh0R3UeAr,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,audio_features,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,0.178,['pop']
96,63,97,drivers license,Olivia Rodrigo,5991,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,8,64,5wANPM4fQCJwkGd4rN57mH,0.561,0.431,0.768,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,5wANPM4fQCJwkGd4rN57mH,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,audio_features,spotify:track:5wANPM4fQCJwkGd4rN57mH,0.137,['pop']
111,64,112,traitor,Olivia Rodrigo,5411,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,8,65,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,0.691,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,5CZ40GBx1sQ9agT82CLQCT,0.0,3,0.12,-7.885,1,0.0338,100.607,4,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,audio_features,spotify:track:5CZ40GBx1sQ9agT82CLQCT,0.0849,['pop']
114,65,115,happier,Olivia Rodrigo,5216,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,8,66,2tGvwE8GcFKwNdAXMnlbfl,0.395,0.443,0.765,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933,2tGvwE8GcFKwNdAXMnlbfl,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,audio_features,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,0.338,['pop']
127,66,128,favorite crime,Olivia Rodrigo,4825,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,8,67,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,0.866,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,5JCoSi02qi3jJeHdZXMmR8,0.0,9,0.147,-10.497,1,0.0364,172.929,4,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,audio_features,spotify:track:5JCoSi02qi3jJeHdZXMmR8,0.218,['pop']
146,67,147,brutal,Olivia Rodrigo,4424,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,8,68,6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,0.0311,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,143747,6SRsiMl7w1USE4mFqrOhHC,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,audio_features,spotify:track:6SRsiMl7w1USE4mFqrOhHC,0.28,['pop']
177,68,178,"jealousy, jealousy",Olivia Rodrigo,3967,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,8,69,0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,0.198,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,0MMyJUC3WNnFS1lit5pTjk,0.0,10,0.0614,-6.334,0,0.116,163.929,4,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,audio_features,spotify:track:0MMyJUC3WNnFS1lit5pTjk,0.699,['pop']
59,69,60,Xeimwnes,SNIK,8350,https://open.spotify.com/track/1GwHMf0Opo8nNxFLCoPI4X,7,70,1GwHMf0Opo8nNxFLCoPI4X,0.562,0.642,0.805,https://api.spotify.com/v1/audio-analysis/1GwHMf0Opo8nNxFLCoPI4X,204774,1GwHMf0Opo8nNxFLCoPI4X,1.12e-05,11,0.209,-9.338,0,0.495,78.876,4,https://api.spotify.com/v1/tracks/1GwHMf0Opo8nNxFLCoPI4X,audio_features,spotify:track:1GwHMf0Opo8nNxFLCoPI4X,0.33,"['greek hip hop', 'greek trap']"
70,70,71,Fimi,Mad Clip,7478,https://open.spotify.com/track/1ObRO6vf0rLZJ57iT2Y3df,7,71,1ObRO6vf0rLZJ57iT2Y3df,0.829,0.788,0.051,https://api.spotify.com/v1/audio-analysis/1ObRO6vf0rLZJ57iT2Y3df,202353,1ObRO6vf0rLZJ57iT2Y3df,0.0,1,0.0656,-5.276,1,0.0807,101.951,4,https://api.spotify.com/v1/tracks/1ObRO6vf0rLZJ57iT2Y3df,audio_features,spotify:track:1ObRO6vf0rLZJ57iT2Y3df,0.398,"['greek hip hop', 'greek pop', 'greek trap']"
73,71,74,Millionaire,SNIK,7289,https://open.spotify.com/track/01Y0KGT7VzixtLyOj44x56,7,72,01Y0KGT7VzixtLyOj44x56,0.881,0.783,0.382,https://api.spotify.com/v1/audio-analysis/01Y0KGT7VzixtLyOj44x56,155293,01Y0KGT7VzixtLyOj44x56,0.000102,8,0.101,-3.07,0,0.163,102.04,4,https://api.spotify.com/v1/tracks/01Y0KGT7VzixtLyOj44x56,audio_features,spotify:track:01Y0KGT7VzixtLyOj44x56,0.545,"['greek hip hop', 'greek trap']"
92,72,93,Etsi,SNIK,6306,https://open.spotify.com/track/73d7q3kVVIgfCUK07bVIVH,7,73,73d7q3kVVIgfCUK07bVIVH,0.811,0.758,0.354,https://api.spotify.com/v1/audio-analysis/73d7q3kVVIgfCUK07bVIVH,148106,73d7q3kVVIgfCUK07bVIVH,0.000815,11,0.161,-4.782,1,0.0735,98.986,4,https://api.spotify.com/v1/tracks/73d7q3kVVIgfCUK07bVIVH,audio_features,spotify:track:73d7q3kVVIgfCUK07bVIVH,0.638,"['greek hip hop', 'greek trap']"
102,73,103,Alitis,Mad Clip,5775,https://open.spotify.com/track/3zCUHfPi1kl8EUUamLxaJ0,7,74,3zCUHfPi1kl8EUUamLxaJ0,0.715,0.681,0.0616,https://api.spotify.com/v1/audio-analysis/3zCUHfPi1kl8EUUamLxaJ0,247272,3zCUHfPi1kl8EUUamLxaJ0,0.0,7,0.114,-6.048,1,0.0511,165.094,4,https://api.spotify.com/v1/tracks/3zCUHfPi1kl8EUUamLxaJ0,audio_features,spotify:track:3zCUHfPi1kl8EUUamLxaJ0,0.166,"['greek hip hop', 'greek pop', 'greek trap']"
106,74,107,Bosses,SNIK,5647,https://open.spotify.com/track/4lRQP4PC7ZHQnkPuq8N52N,7,75,4lRQP4PC7ZHQnkPuq8N52N,0.68,0.887,0.36,https://api.spotify.com/v1/audio-analysis/4lRQP4PC7ZHQnkPuq8N52N,224000,4lRQP4PC7ZHQnkPuq8N52N,0.0,6,0.085,-3.398,0,0.404,150.078,4,https://api.spotify.com/v1/tracks/4lRQP4PC7ZHQnkPuq8N52N,audio_features,spotify:track:4lRQP4PC7ZHQnkPuq8N52N,0.484,"['greek hip hop', 'greek trap']"
135,75,136,Senorita,SNIK,4732,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT,7,76,4Wc7eARS7kCa4oX2lQ8AxT,0.476,0.684,0.111,https://api.spotify.com/v1/audio-analysis/4Wc7eARS7kCa4oX2lQ8AxT,178960,4Wc7eARS7kCa4oX2lQ8AxT,8.89e-05,11,0.169,-7.804,0,0.239,172.648,4,https://api.spotify.com/v1/tracks/4Wc7eARS7kCa4oX2lQ8AxT,audio_features,spotify:track:4Wc7eARS7kCa4oX2lQ8AxT,0.529,"['greek hip hop', 'greek trap']"
155,76,156,Elpida,Mad Clip,4253,https://open.spotify.com/track/1JaBJC3gj7jSsNxsnYTzhj,7,77,1JaBJC3gj7jSsNxsnYTzhj,0.877,0.649,0.0188,https://api.spotify.com/v1/audio-analysis/1JaBJC3gj7jSsNxsnYTzhj,216159,1JaBJC3gj7jSsNxsnYTzhj,0.0,7,0.241,-6.32,0,0.254,151.058,4,https://api.spotify.com/v1/tracks/1JaBJC3gj7jSsNxsnYTzhj,audio_features,spotify:track:1JaBJC3gj7jSsNxsnYTzhj,0.794,"['greek hip hop', 'greek pop', 'greek trap']"
183,77,184,Kotera,Mad Clip,3820,https://open.spotify.com/track/3f7zVrAcCZ1BVlArmg8wzr,7,78,3f7zVrAcCZ1BVlArmg8wzr,0.951,0.798,0.0332,https://api.spotify.com/v1/audio-analysis/3f7zVrAcCZ1BVlArmg8wzr,172388,3f7zVrAcCZ1BVlArmg8wzr,1.2e-05,9,0.0936,-7.168,0,0.11,134.015,4,https://api.spotify.com/v1/tracks/3f7zVrAcCZ1BVlArmg8wzr,audio_features,spotify:track:3f7zVrAcCZ1BVlArmg8wzr,0.961,"['greek hip hop', 'greek pop', 'greek trap']"
195,78,196,Online,SNIK,3635,https://open.spotify.com/track/0wOsbCajTcYcXy4fpUlPIC,7,79,0wOsbCajTcYcXy4fpUlPIC,0.484,0.876,0.365,https://api.spotify.com/v1/audio-analysis/0wOsbCajTcYcXy4fpUlPIC,206512,0wOsbCajTcYcXy4fpUlPIC,0.0,6,0.071,-4.817,1,0.209,171.912,4,https://api.spotify.com/v1/tracks/0wOsbCajTcYcXy4fpUlPIC,audio_features,spotify:track:0wOsbCajTcYcXy4fpUlPIC,0.755,"['greek hip hop', 'greek trap']"
65,79,66,ISLAMABAD,Dani Gambino,7799,https://open.spotify.com/track/5ahPNTYu8v9MNaB7vjFfyB,6,80,5ahPNTYu8v9MNaB7vjFfyB,0.736,0.675,0.729,https://api.spotify.com/v1/audio-analysis/5ahPNTYu8v9MNaB7vjFfyB,203077,5ahPNTYu8v9MNaB7vjFfyB,0.0,11,0.0971,-9.209,0,0.125,143.062,4,https://api.spotify.com/v1/tracks/5ahPNTYu8v9MNaB7vjFfyB,audio_features,spotify:track:5ahPNTYu8v9MNaB7vjFfyB,0.186,"['greek drill', 'greek hip hop']"
67,80,68,ELA PARTO,Dani Gambino,7755,https://open.spotify.com/track/1VYv1xH7yUl0b43UVR6yA9,6,81,1VYv1xH7yUl0b43UVR6yA9,0.86,0.743,0.169,https://api.spotify.com/v1/audio-analysis/1VYv1xH7yUl0b43UVR6yA9,209552,1VYv1xH7yUl0b43UVR6yA9,1.04e-06,9,0.064,-6.097,1,0.0514,133.977,4,https://api.spotify.com/v1/tracks/1VYv1xH7yUl0b43UVR6yA9,audio_features,spotify:track:1VYv1xH7yUl0b43UVR6yA9,0.744,"['greek drill', 'greek hip hop']"
68,81,69,Apatewn,Dani Gambino,7708,https://open.spotify.com/track/1gK70fcr4UnSDmP7KXtH0F,6,82,1gK70fcr4UnSDmP7KXtH0F,0.572,0.716,0.591,https://api.spotify.com/v1/audio-analysis/1gK70fcr4UnSDmP7KXtH0F,293143,1gK70fcr4UnSDmP7KXtH0F,0.0,2,0.0878,-8.829,1,0.253,139.991,4,https://api.spotify.com/v1/tracks/1gK70fcr4UnSDmP7KXtH0F,audio_features,spotify:track:1gK70fcr4UnSDmP7KXtH0F,0.466,"['greek drill', 'greek hip hop']"
107,82,108,131X,Dani Gambino,5561,https://open.spotify.com/track/6yUdOU2XSWqMFFfBEoW6RW,6,83,6yUdOU2XSWqMFFfBEoW6RW,0.534,0.542,0.661,https://api.spotify.com/v1/audio-analysis/6yUdOU2XSWqMFFfBEoW6RW,196204,6yUdOU2XSWqMFFfBEoW6RW,9.72e-05,1,0.282,-8.807,1,0.151,137.294,4,https://api.spotify.com/v1/tracks/6yUdOU2XSWqMFFfBEoW6RW,audio_features,spotify:track:6yUdOU2XSWqMFFfBEoW6RW,0.53,"['greek drill', 'greek hip hop']"
143,83,144,MPERKETI,Dani Gambino,4635,https://open.spotify.com/track/3sDM5Gru9kHWuyWPnQVRwo,6,84,3sDM5Gru9kHWuyWPnQVRwo,0.818,0.45,0.767,https://api.spotify.com/v1/audio-analysis/3sDM5Gru9kHWuyWPnQVRwo,178333,3sDM5Gru9kHWuyWPnQVRwo,1.37e-06,4,0.108,-8.619,0,0.353,143.848,4,https://api.spotify.com/v1/tracks/3sDM5Gru9kHWuyWPnQVRwo,audio_features,spotify:track:3sDM5Gru9kHWuyWPnQVRwo,0.428,"['greek drill', 'greek hip hop']"
74,84,75,NANA,Saske,7257,https://open.spotify.com/track/6lcgBbZKhYBnOxOS5rNlYb,5,85,6lcgBbZKhYBnOxOS5rNlYb,0.867,0.534,0.618,https://api.spotify.com/v1/audio-analysis/6lcgBbZKhYBnOxOS5rNlYb,168000,6lcgBbZKhYBnOxOS5rNlYb,0.000317,6,0.0909,-7.285,0,0.0596,129.981,4,https://api.spotify.com/v1/tracks/6lcgBbZKhYBnOxOS5rNlYb,audio_features,spotify:track:6lcgBbZKhYBnOxOS5rNlYb,0.462,"['greek hip hop', 'greek pop', 'greek trap']"
89,85,90,Cyan,Saske,6728,https://open.spotify.com/track/7lOk3JSaMnbZhG381VLa6C,5,86,7lOk3JSaMnbZhG381VLa6C,0.736,0.773,0.639,https://api.spotify.com/v1/audio-analysis/7lOk3JSaMnbZhG381VLa6C,155109,7lOk3JSaMnbZhG381VLa6C,0.282,8,0.179,-8.762,0,0.0691,114.474,4,https://api.spotify.com/v1/tracks/7lOk3JSaMnbZhG381VLa6C,audio_features,spotify:track:7lOk3JSaMnbZhG381VLa6C,0.415,"['greek hip hop', 'greek pop', 'greek trap']"
122,86,123,Sandra,TOQUEL,5066,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF,5,87,73KYTCSbVlj5E02qWj8DPF,0.78,0.759,0.229,https://api.spotify.com/v1/audio-analysis/73KYTCSbVlj5E02qWj8DPF,178089,73KYTCSbVlj5E02qWj8DPF,3.9e-06,4,0.319,-6.818,0,0.0604,93.009,4,https://api.spotify.com/v1/tracks/73KYTCSbVlj5E02qWj8DPF,audio_features,spotify:track:73KYTCSbVlj5E02qWj8DPF,0.395,"['greek hip hop', 'greek trap']"
136,87,137,GOGO,Saske,4725,https://open.spotify.com/track/7FzClcvQM7oWdmzYZEQTHA,5,88,7FzClcvQM7oWdmzYZEQTHA,0.764,0.616,0.206,https://api.spotify.com/v1/audio-analysis/7FzClcvQM7oWdmzYZEQTHA,134904,7FzClcvQM7oWdmzYZEQTHA,2.46e-05,1,0.102,-8.769,1,0.08,97.961,4,https://api.spotify.com/v1/tracks/7FzClcvQM7oWdmzYZEQTHA,audio_features,spotify:track:7FzClcvQM7oWdmzYZEQTHA,0.69,"['greek hip hop', 'greek pop', 'greek trap']"
156,88,157,Stars,TOQUEL,4246,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3,5,89,3MkDbpHIHxmxOzqUAClMj3,0.725,0.701,0.068,https://api.spotify.com/v1/audio-analysis/3MkDbpHIHxmxOzqUAClMj3,167167,3MkDbpHIHxmxOzqUAClMj3,0.0,4,0.128,-7.718,1,0.108,94.031,4,https://api.spotify.com/v1/tracks/3MkDbpHIHxmxOzqUAClMj3,audio_features,spotify:track:3MkDbpHIHxmxOzqUAClMj3,0.118,"['greek hip hop', 'greek trap']"
175,89,176,Xorepse Mazi Mou,Saske,3982,https://open.spotify.com/track/2P3UGQhJUscOmOz7lNdV4T,5,90,2P3UGQhJUscOmOz7lNdV4T,0.811,0.561,0.613,https://api.spotify.com/v1/audio-analysis/2P3UGQhJUscOmOz7lNdV4T,160000,2P3UGQhJUscOmOz7lNdV4T,0.000511,8,0.0916,-11.591,0,0.0826,123.024,4,https://api.spotify.com/v1/tracks/2P3UGQhJUscOmOz7lNdV4T,audio_features,spotify:track:2P3UGQhJUscOmOz7lNdV4T,0.628,"['greek hip hop', 'greek pop', 'greek trap']"
187,90,188,Business,TOQUEL,3718,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg,5,91,3gN3eHqeAp9NSQUAT9xtzg,0.792,0.687,0.356,https://api.spotify.com/v1/audio-analysis/3gN3eHqeAp9NSQUAT9xtzg,198359,3gN3eHqeAp9NSQUAT9xtzg,0.0,0,0.103,-6.647,0,0.109,149.92,4,https://api.spotify.com/v1/tracks/3gN3eHqeAp9NSQUAT9xtzg,audio_features,spotify:track:3gN3eHqeAp9NSQUAT9xtzg,0.803,"['greek hip hop', 'greek trap']"
86,91,87,BALACLAVA,RICTA,6762,https://open.spotify.com/track/23QiG2QFsriAivFabPDHh5,4,92,23QiG2QFsriAivFabPDHh5,0.677,0.577,0.672,https://api.spotify.com/v1/audio-analysis/23QiG2QFsriAivFabPDHh5,287699,23QiG2QFsriAivFabPDHh5,0.0,2,0.737,-10.573,1,0.359,142.852,4,https://api.spotify.com/v1/tracks/23QiG2QFsriAivFabPDHh5,audio_features,spotify:track:23QiG2QFsriAivFabPDHh5,0.351,['greek drill']
97,92,98,Solfege,Immune,5986,https://open.spotify.com/track/7eZxh83S9spEfb3gAIcZZW,4,93,7eZxh83S9spEfb3gAIcZZW,0.509,0.787,0.493,https://api.spotify.com/v1/audio-analysis/7eZxh83S9spEfb3gAIcZZW,203171,7eZxh83S9spEfb3gAIcZZW,0.0,8,0.161,-5.797,0,0.328,96.625,5,https://api.spotify.com/v1/tracks/7eZxh83S9spEfb3gAIcZZW,audio_features,spotify:track:7eZxh83S9spEfb3gAIcZZW,0.592,['greek drill']
131,93,132,BBQ-2,RICTA,4777,https://open.spotify.com/track/2LSmxmTJ7DsSNTkf4tE9Ku,4,94,2LSmxmTJ7DsSNTkf4tE9Ku,0.681,0.672,0.645,https://api.spotify.com/v1/audio-analysis/2LSmxmTJ7DsSNTkf4tE9Ku,213089,2LSmxmTJ7DsSNTkf4tE9Ku,0.0,1,0.511,-8.279,1,0.374,141.133,4,https://api.spotify.com/v1/tracks/2LSmxmTJ7DsSNTkf4tE9Ku,audio_features,spotify:track:2LSmxmTJ7DsSNTkf4tE9Ku,0.378,['greek drill']
141,94,142,Man Down,Immune,4643,https://open.spotify.com/track/6CG4hzdavLVJYrLq8MfH7i,4,95,6CG4hzdavLVJYrLq8MfH7i,0.595,0.726,0.439,https://api.spotify.com/v1/audio-analysis/6CG4hzdavLVJYrLq8MfH7i,219424,6CG4hzdavLVJYrLq8MfH7i,5.64e-06,2,0.0794,-9.985,1,0.353,140.448,4,https://api.spotify.com/v1/tracks/6CG4hzdavLVJYrLq8MfH7i,audio_features,spotify:track:6CG4hzdavLVJYrLq8MfH7i,0.582,['greek drill']
