,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
28,10,29,Xares,Light,123738,https://open.spotify.com/track/6LlFw8LxQeQNcSvy9lKRI2,19,11,6LlFw8LxQeQNcSvy9lKRI2,0.685,0.683,0.0459,https://api.spotify.com/v1/audio-analysis/6LlFw8LxQeQNcSvy9lKRI2,228500,6LlFw8LxQeQNcSvy9lKRI2,0.0,1,0.0885,-7.49,0,0.239,167.968,4,https://api.spotify.com/v1/tracks/6LlFw8LxQeQNcSvy9lKRI2,audio_features,spotify:track:6LlFw8LxQeQNcSvy9lKRI2,0.0919,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
33,11,34,Eksw,Light,103482,https://open.spotify.com/track/4IGxuQOJbbKGq597JunGDQ,19,12,4IGxuQOJbbKGq597JunGDQ,0.777,0.504,0.526,https://api.spotify.com/v1/audio-analysis/4IGxuQOJbbKGq597JunGDQ,267000,4IGxuQOJbbKGq597JunGDQ,0.0,3,0.144,-7.644,0,0.34,114.046,4,https://api.spotify.com/v1/tracks/4IGxuQOJbbKGq597JunGDQ,audio_features,spotify:track:4IGxuQOJbbKGq597JunGDQ,0.576,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
0,12,1,NASA,Rack,952915,https://open.spotify.com/track/1dBqiQ1TU3MpgnR84gi1BQ,13,13,1dBqiQ1TU3MpgnR84gi1BQ,0.774,0.735,0.297,https://api.spotify.com/v1/audio-analysis/1dBqiQ1TU3MpgnR84gi1BQ,196271,1dBqiQ1TU3MpgnR84gi1BQ,0.00219,11,0.0853,-7.302,0,0.0674,117.989,4,https://api.spotify.com/v1/tracks/1dBqiQ1TU3MpgnR84gi1BQ,audio_features,spotify:track:1dBqiQ1TU3MpgnR84gi1BQ,0.4,"['country rap', 'redneck']"
10,13,11,Prestige,Rack,199007,https://open.spotify.com/track/4gFO7c2q8Iku8bjylseQzT,13,14,4gFO7c2q8Iku8bjylseQzT,0.765,0.802,0.169,https://api.spotify.com/v1/audio-analysis/4gFO7c2q8Iku8bjylseQzT,178758,4gFO7c2q8Iku8bjylseQzT,0.000448,9,0.225,-7.624,0,0.0509,115.053,4,https://api.spotify.com/v1/tracks/4gFO7c2q8Iku8bjylseQzT,audio_features,spotify:track:4gFO7c2q8Iku8bjylseQzT,0.569,"['country rap', 'redneck']"
12,14,13,Kathikon,Rack,195698,https://open.spotify.com/track/5tQrjxSC13DsAxFQ6aMUhV,13,15,5tQrjxSC13DsAxFQ6aMUhV,0.72,0.681,0.198,https://api.spotify.com/v1/audio-analysis/5tQrjxSC13DsAxFQ6aMUhV,99255,5tQrjxSC13DsAxFQ6aMUhV,0.0128,10,0.221,-8.962,0,0.223,94.04,4,https://api.spotify.com/v1/tracks/5tQrjxSC13DsAxFQ6aMUhV,audio_features,spotify:track:5tQrjxSC13DsAxFQ6aMUhV,0.529,"['country rap', 'redneck']"
14,15,15,Thelei Tattoo,Rack,193926,https://open.spotify.com/track/5H9XGo7LFHgTy0vbnOlwaf,13,16,5H9XGo7LFHgTy0vbnOlwaf,0.697,0.574,0.35,https://api.spotify.com/v1/audio-analysis/5H9XGo7LFHgTy0vbnOlwaf,141214,5H9XGo7LFHgTy0vbnOlwaf,0.0192,3,0.144,-8.472,0,0.136,140.114,4,https://api.spotify.com/v1/tracks/5H9XGo7LFHgTy0vbnOlwaf,audio_features,spotify:track:5H9XGo7LFHgTy0vbnOlwaf,0.413,"['country rap', 'redneck']"
18,16,19,Free Lupo,Rack,167003,https://open.spotify.com/track/5TueXI8JVK0J81hVsXNMIE,13,17,5TueXI8JVK0J81hVsXNMIE,0.68,0.686,0.101,https://api.spotify.com/v1/audio-analysis/5TueXI8JVK0J81hVsXNMIE,211538,5TueXI8JVK0J81hVsXNMIE,2.12e-05,2,0.299,-6.83,1,0.164,156.083,4,https://api.spotify.com/v1/tracks/5TueXI8JVK0J81hVsXNMIE,audio_features,spotify:track:5TueXI8JVK0J81hVsXNMIE,0.221,"['country rap', 'redneck']"
30,17,31,BCC Gang,Rack,113989,https://open.spotify.com/track/15UvmYxbkwDKmRm2Y9TWuU,13,18,15UvmYxbkwDKmRm2Y9TWuU,0.783,0.686,0.122,https://api.spotify.com/v1/audio-analysis/15UvmYxbkwDKmRm2Y9TWuU,176734,15UvmYxbkwDKmRm2Y9TWuU,0.000503,1,0.11,-7.459,1,0.202,84.0,4,https://api.spotify.com/v1/tracks/15UvmYxbkwDKmRm2Y9TWuU,audio_features,spotify:track:15UvmYxbkwDKmRm2Y9TWuU,0.329,"['country rap', 'redneck']"
31,18,32,Davay,Rack,109120,https://open.spotify.com/track/54EXZcuRYIFW75Y5Bxenxt,13,19,54EXZcuRYIFW75Y5Bxenxt,0.634,0.717,0.153,https://api.spotify.com/v1/audio-analysis/54EXZcuRYIFW75Y5Bxenxt,148966,54EXZcuRYIFW75Y5Bxenxt,0.0,11,0.264,-6.795,0,0.211,72.558,4,https://api.spotify.com/v1/tracks/54EXZcuRYIFW75Y5Bxenxt,audio_features,spotify:track:54EXZcuRYIFW75Y5Bxenxt,0.533,"['country rap', 'redneck']"
6,19,7,ZITTI E BUONI,Måneskin,223097,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,11,20,776AftMmFFAWUIEAb3lHhw,0.625,0.939,0.00138,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,194787,776AftMmFFAWUIEAb3lHhw,0.0,4,0.424,-3.115,0,0.0669,102.999,4,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,audio_features,spotify:track:776AftMmFFAWUIEAb3lHhw,0.644,"['indie rock italiano', 'italian pop']"
20,20,21,Beggin',Måneskin,163500,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,11,21,3Wrjm47oTz2sjIgck11l5e,0.714,0.8,0.127,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,3Wrjm47oTz2sjIgck11l5e,0.0,11,0.359,-4.808,0,0.0504,134.002,4,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,audio_features,spotify:track:3Wrjm47oTz2sjIgck11l5e,0.589,"['indie rock italiano', 'italian pop']"
22,21,23,I WANNA BE YOUR SLAVE,Måneskin,154717,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,11,22,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,0.00165,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4pt5fDVTg5GhEvEtlz9dKk,0.0,1,0.178,-4.008,1,0.0387,132.507,4,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,audio_features,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,0.958,"['indie rock italiano', 'italian pop']"
29,22,30,good 4 u,Olivia Rodrigo,120811,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,8,23,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,0.335,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4ZtFanR9U6ndgddUvNcjcG,0.0,9,0.0849,-5.044,1,0.154,166.928,4,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,audio_features,spotify:track:4ZtFanR9U6ndgddUvNcjcG,0.688,['pop']
1,23,2,Mporei,Mad Clip,269166,https://open.spotify.com/track/7raprblR3NfeuiV72Lz5Il,7,24,7raprblR3NfeuiV72Lz5Il,0.579,0.593,0.135,https://api.spotify.com/v1/audio-analysis/7raprblR3NfeuiV72Lz5Il,211188,7raprblR3NfeuiV72Lz5Il,0.0,0,0.0877,-6.369,0,0.25,100.967,4,https://api.spotify.com/v1/tracks/7raprblR3NfeuiV72Lz5Il,audio_features,spotify:track:7raprblR3NfeuiV72Lz5Il,0.359,"['greek hip hop', 'greek pop', 'greek trap']"
23,24,24,Diamanti,SNIK,148405,https://open.spotify.com/track/6qPU5i85Wh5UBy9MaaGIuJ,6,25,6qPU5i85Wh5UBy9MaaGIuJ,0.62,0.871,0.314,https://api.spotify.com/v1/audio-analysis/6qPU5i85Wh5UBy9MaaGIuJ,131461,6qPU5i85Wh5UBy9MaaGIuJ,2.02e-05,7,0.0966,-3.639,0,0.135,178.014,4,https://api.spotify.com/v1/tracks/6qPU5i85Wh5UBy9MaaGIuJ,audio_features,spotify:track:6qPU5i85Wh5UBy9MaaGIuJ,0.7,"['greek hip hop', 'greek trap']"
